"API","LATERAL_LENGTH_BLEND","PROP_PER_FOOT","WATER_PER_FOOT","OIL_CUM_3MOS","OIL_CUM_6MOS","OIL_CUM_12MOS","GOR_30","GOR_60","GOR_90","BasinName","StateName","CountyName","LatWGS84","LonWGS84","BottomHoleLatitude","BottomHoleLongitude","CongMeridianName","formation_alias","operator_alias","OIL_CUM_3MOS_NEIGH","OIL_CUM_6MOS_NEIGH","OIL_CUM_12MOS_NEIGH","case","neighbors_count","GOR_30_NEIGH","GOR_60_NEIGH","GOR_90_NEIGH","WATER_PER_FOOT_NEIGH","PROP_PER_FOOT_NEIGH","neigh_count","my_qi","my_di","my_b","p10rawcurve_seg1","p10rawcurve_seg2","p10rawcurve_seg3","p10rawcurve_seg4","p50rawcurve_seg1","p50rawcurve_seg2","p50rawcurve_seg3","p50rawcurve_seg4","p90rawcurve_seg1","p90rawcurve_seg2","p90rawcurve_seg3","p90rawcurve_seg4","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12"
"05123356110000",4068,1106.982,735.0943,20852,30877,42573,2825.71837498624,3053.67248828577,3247.69806253597,"DENVER BASIN","COLORADO","WELD",40.199950032,-104.583230031,40.20038,-104.60045,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",16978.1538461538,28677.3076923077,41561.3076923077,3,13,4388.39550451506,4649.90661048079,4773.45390546053,705.775715384615,828.332823076923,10,894.638978745048,0.861046859530009,1.1,15398.9133333333,10534.96,6751.18333333333,16899.2066666667,8600.6,4300.93333333333,2603.85,6786.66666666667,4702.69,1575.55333333333,898.67,2392.38666666667,855.533333333333,817.166666666667,584.666666666667,646.533333333333,507.9,562.833333333333,560.2,453.566666666667,394.233333333333,362.9,369.7,346.033333333333
"05123351530000",8916,430.9527,516.2532,22819,39660,59068,3064.5324176934,3319.50800915332,3537.30729701953,"DENVER BASIN","COLORADO","WELD",40.132699201,-104.627809113,40.15908,-104.62525,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",19399.4666666667,32715.4333333333,49963.5333333333,3,30,3300.633142082,3523.43006526053,3803.9425131178,754.180736666667,586.267686666667,30,1015.07471742653,0.375159647801816,1.1,13634.6966666667,8499.52333333333,7748.37333333333,16010.63,10131.8666666667,5326.56666666667,3894.41666666667,8992.53333333333,6090.81333333333,1275.39,383.47,1512.14666666667,1011.5,922.666666666667,934,900.466666666667,888.4,1004.16666666667,887.9,867.4,821.533333333333,812.9,744.4,662.9
"05123360170000",3985,486.1511,774.0529,15307,31208,49289,4049.79977410412,4739.1618972436,4741.35044642857,"DENVER BASIN","COLORADO","WELD",40.175331036,-104.823059953,40.18706,-104.82128,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",20662.9230769231,35252.7692307692,53095.3076923077,3,13,3589.03264704826,3849.52876445836,3980.47309270252,777.915453846154,531.652792307692,11,1167.15839938102,0.502379820391429,1.1,12850.7666666667,8153.9,5943.66666666667,13810.1333333333,8978.2,5190.13333333333,4618,9715.56666666667,6827,3747.26666666667,2702.1,6339.73333333333,1314.7,1086.63333333333,997.266666666667,967.366666666667,944.8,896.066666666667,788.7,818.233333333333,751.366666666667,841.933333333333,821.933333333333,679.633333333333
"05123356330000",4176,623.773,701.764,19204,29253,43897,2697.44413220929,2645.50377654268,1858.20820820821,"DENVER BASIN","COLORADO","WELD",40.505870041,-104.375700014,40.5038,-104.39199,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",17847.125,32146.5625,48332.875,2,16,1891.50180176826,1959.31885315237,1791.57463188287,732.46230625,881.93985,16,503.107626318726,0.824779842304652,1.1,6435.16666666667,4410.01666666667,2891.58333333333,7709.8,4692.6,2687.38333333333,1725.06666666667,4735.45,3061.58333333333,1778.93333333333,843.116666666667,2863.16666666667,671.933333333333,565.633333333333,0,283.6,277.333333333333,175.066666666667,192,281.9,253.4,356.866666666667,293.033333333333,154.8
"05123333120000",3938,1228.189,862.9686,30235,44559,62528,4022.18520986009,4647.79611447671,4899.48734909873,"DENVER BASIN","COLORADO","WELD",40.099886976,-104.754736988,40.09636,-104.77061,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","CRESTONE PEAK",23832.8125,41368.4375,59687.875,6,16,2695.40626847257,2879.14251845444,3033.92455065409,981.62215625,638.014031875,11,2082.13321096057,0.97917599539171,1.1,13917.4666666667,9230.93333333333,6587.30666666667,15102.48,12026.5666666667,7191.36666666667,4818.4,11414.0666666667,7422.26666666667,1128.1,1114.66,2182.49333333333,2012.43333333333,1695.73333333333,1229.7,1081.2,954.033333333333,803.7,790.333333333333,693.866666666667,678.466666666667,502.566666666667,615.5,460.533333333333
"05123333310000",4042,974.0677,558.9955,28290,43315,63193,1422.49469141722,1558.33296268291,1528.57297180512,"DENVER BASIN","COLORADO","WELD",40.407720002,-104.231450017,40.39518,-104.23113,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","BONANZA CREEK",16888.9,26822.6,37946.1,3,10,2213.67761342534,2205.32440179441,2232.03664524051,531.29235,893.97409,8,608.12304995439,0.907454881938335,1.1,5200.73,2744.38666666667,1828.3,4561.84,3491.2,1447.51666666667,1176.38333333333,2592.8,2019.07333333333,776.416666666667,594.993333333333,1359.04666666667,692.233333333333,475.633333333333,247.133333333333,355.666666666667,305.4,217.7,397.866666666667,416.866666666667,502.566666666667,459.133333333333,355.4,114.5
"05123335900000",3861,815.9131,586.3827,22258,37425,54942,4060.22647559876,4129.09963307931,4252.8740526271,"DENVER BASIN","COLORADO","WELD",40.217422594,-104.61048081,40.23095,-104.61126,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",15445.5454545455,25509.1818181818,37330.0909090909,3,11,4192.8994643365,4375.64173947216,4596.62803931093,705.042827272727,995.1998,7,1179.58334870879,0.751016444017677,1.1,8902.18666666667,3794.72666666667,2562.07333333333,6251.15333333333,6649.3,2891.73333333333,1957.93333333333,4766.33333333333,4585.46,1660.47333333333,1111.43333333333,2707.72666666667,1350.56666666667,1087.66666666667,891.2,890.466666666667,742.433333333333,680.166666666667,604.366666666667,569.866666666667,551.3,581.333333333333,554.966666666667,547.6
"05123353350000",4064,931.3694,810.9675,7773,20237,32144,2645.83333333333,2528.3787223212,2558.65384615385,"DENVER BASIN","COLORADO","WELD",40.466690001,-104.393710032,40.46599,-104.37673,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",14714.0454545455,24520.7272727273,36522.7727272727,1,22,2557.09415162347,2677.32047273523,2803.31387769143,735.595818181818,906.300172727273,22,533.386145577695,0.934196454014731,1.1,7498.83666666667,4017.10333333333,2828.94666666667,6969.46,5255.88333333333,2447.58333333333,1371.9,3861.56666666667,2505.16,505.126666666667,331.65,841.896666666667,554.566666666667,438.833333333333,337.1,312.166666666667,275.533333333333,174.9,228.433333333333,181.2,144.433333333333,157.466666666667,133.333333333333,174.033333333333
"05123348290000",4123,791.2952,699.7343,24261,38416,54195,3363.17653009611,3565.69136918211,3763.87717226253,"DENVER BASIN","COLORADO","WELD",40.129806962,-104.761289021,40.11761,-104.76246,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",22754.6666666667,38769.4583333333,56650.75,3,24,3746.54434564796,4017.3288082454,4170.29836489694,853.512204166667,725.479454166667,24,964.556946556208,0.591912987538418,1.1,16125.3833333333,10141.91,7476.57333333333,16831.97,12450.9,7374.28333333333,5193.6,11993.8,5940.21666666667,2676.75,1782.71333333333,4533.90333333333,1108.16666666667,996.066666666667,870.233333333333,589.7,577.633333333333,579.533333333333,609.9,521.766666666667,522.366666666667,574.4,468.133333333333,554.066666666667
"05123352570000",7910,172.2503,242.9557,8467,13730,20730,4045.89994842702,4184.4231062338,4217.76537611905,"DENVER BASIN","COLORADO","WELD",40.175940008,-104.701440019,40.19485,-104.69771,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",20001.2340425532,35144.9361702128,55861.7872340426,3,47,4024.76507383082,4167.23708018979,4303.23815718959,776.0176,628.897863829787,47,475.832908164773,0.913999745949203,1.1,18910.8266666667,13318.4533333333,8642.21333333333,20906.0733333333,12481.6333333333,6144,4311.81666666667,9937.85,8205,2479.74666666667,1096.02,3330.38333333333,523,392.133333333333,294.1,226.5,267.3,235.433333333333,225.666666666667,197.633333333333,200.733333333333,160,148.766666666667,144.766666666667
"05123348660000",3961,806.0226,693.7065,13477,22141,34447,4367.42722265932,4465.67132793607,4515.32240112785,"DENVER BASIN","COLORADO","WELD",40.174888301,-104.770911708,40.1875,-104.76939,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",16704.0714285714,28097.5,44658.6428571429,3,14,3817.88549926418,4351.49292772455,4809.64040113672,785.868985714286,626.121721428571,14,712.456904073062,0.774220164721438,1.1,12046.3666666667,7559.53666666667,5384.88,13629.02,9637.33333333333,5507.55,4189.31666666667,10251.7666666667,6824.18,3933.73666666667,2708.23,7036.41666666667,740.133333333333,675.633333333333,612.666666666667,470.133333333333,445.1,408.066666666667,455.4,389.1,365.2,309.033333333333,300.833333333333,322.3
"05123341920000",4091,755.5983,707.1598,24745,40651,58051,2628.35836142609,2683.78740509156,2865.89735044159,"DENVER BASIN","COLORADO","WELD",40.10100659,-104.657117787,40.08912,-104.65436,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",21484.3846153846,38123.8461538462,55513,2,13,2515.50919168647,2589.90614301166,2727.40471443291,815.469038461539,642.119869230769,13,1021.40042512652,0.982610812780898,1.1,10012.1333333333,5832.5,5325.68,11382.7066666667,8391.8,4608.56666666667,2785.6,7547.03333333333,6594.98666666667,3056.84,218.42,3275.26,857.633333333333,744.766666666667,690.7,689.633333333333,670.2,609.466666666667,553.3,574.333333333333,432.2,472.933333333333,539.2,381
"05123356450000",4124,976.524,796.6605,15402,26573,48092,3544.37420986094,3544.37420986094,2749.7150997151,"DENVER BASIN","COLORADO","WELD",40.491049993,-104.374569951,40.48973,-104.35714,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",17394.25,30932.3125,46989.6875,1,16,2035.31128402642,2070.15162913743,2077.10919995461,738.82609375,891.61409375,16,521.868118166715,0.52986316312937,1.1,7020.93333333333,4067,2727.83333333333,7270.7,5101.56666666667,2802.86666666667,1831.03333333333,4984.1,2910.83333333333,1944.2,1050.95,3235.73333333333,934.533333333333,0,352.333333333333,463.633333333333,524.6,442.833333333333,214.766666666667,308.266666666667,497.2,311.666666666667,274.5,82.9666666666667
"05123363490000",4119,738.6257,1243.361,16487,27039,37788,3847.88812785388,4154.74833034696,4572.24721178138,"DENVER BASIN","COLORADO","WELD",40.174996048,-104.616908957,40.16176,-104.61667,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","ANADARKO",13487.9166666667,21810.1666666667,31862.6666666667,3,12,4314.26417645107,4802.42969036565,5180.92075971777,789.831983333333,538.577141666667,12,907.477641843278,0.836370750198881,1.1,11120.0266666667,6373.03333333333,4743.87333333333,11364.3066666667,8054.98333333333,3705.96666666667,2496.05,6357.68333333333,5164.61,1466.06,1079.02,2594.73,898.866666666667,801.533333333333,773.033333333333,728,567.9,447.366666666667,254.833333333333,302.366666666667,490.3,479.166666666667,386.1,362.533333333333
"05123375460000",3544,682.5555,530.3137,12260,21630,38334,1818.58854091499,2000.71206052514,1995.64074176584,"DENVER BASIN","COLORADO","WELD",40.7708236,-103.861704205,40.77212,-103.87608,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",11691.4166666667,22358.3333333333,37805.4166666667,1,12,1297.74507845793,1399.24444873828,1421.75518091128,543.474691666667,731.954166666667,12,366.321407212413,0.909707190792943,1.1,2867.09,1608.83,1258.63333333333,3125.44333333333,1918.43333333333,834.833333333333,543.033333333333,1482.11666666667,1087.70333333333,313.673333333333,175.466666666667,530.89,420.033333333333,329.233333333333,212.1,191.333333333333,157.4,140.033333333333,114.066666666667,114.2,111.633333333333,93.6666666666667,200.1,121.266666666667
"05123376530000",4090,1030.821,596.7457,23799,36251,51077,2111.04032037863,1635.66013071895,1599.14282112694,"DENVER BASIN","COLORADO","WELD",40.405479996,-104.342580031,40.39397,-104.34608,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","BONANZA CREEK",25857.7,45187.7,68918.2,6,10,1912.94759969176,1865.95812217997,1911.06423632975,587.37013,990.57631,8,528.052128985768,0.873283092543841,1.1,6971.58666666667,3471,2751.70333333333,5874.64333333333,5169.03333333333,2234.98333333333,1815.3,3746.3,3209.3,1147.68,831.366666666667,1708.98,773.133333333333,269.6,225.866666666667,204.533333333333,341.6,305.633333333333,272.966666666667,194.933333333333,268.733333333333,232.866666666667,193.1,202.166666666667
"05123375450000",3693,766.2076,559.3193,7520,15648,36310,1519.89239699844,1525.88751495812,1510.50080775444,"DENVER BASIN","COLORADO","WELD",40.770719301,-103.861703206,40.77116,-103.87606,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",12086.4166666667,22856.8333333333,37974.0833333333,1,12,1322.63642378431,1438.81316086886,1462.18350874556,541.057558333333,724.983158333333,12,204.397307762658,0.401451396280494,1.1,2912.29333333333,1583.82333333333,1158.86666666667,2969.25333333333,1928.25,822.566666666667,552.066666666667,1478.88333333333,1088.15333333333,313.673333333333,175.466666666667,530.89,357.833333333333,279.733333333333,203.933333333333,133.266666666667,143.766666666667,119.133333333333,116.9,139.733333333333,105.033333333333,102.966666666667,99.9,108.5
"05123363820000",4196,400.2184,689.7324,11106,18583,28158,4137.17929704879,4772.36877889584,5338.05436337625,"DENVER BASIN","COLORADO","WELD",40.175014032,-104.61194203,40.1614,-104.6081,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",16234.8333333333,26685.2777777778,38222.8333333333,6,18,4022.40017727433,4447.80772357127,4704.01992877684,815.065494444445,616.588138888889,18,759.607005036092,0.667309636127312,1.1,13530.7633333333,7859.49333333334,6181.93333333333,14352.04,9291.11666666667,4527.5,3168.56666666667,7832.81666666667,5795.51,1455.03,1108.25333333333,2609.94333333333,929.9,824.9,732.733333333333,538.366666666667,452.866666666667,169.066666666667,2.93333333333333,267.7,600.8,609.233333333333,0,526.466666666667
"05123369800000",4064,865.4802,756.6591,7107,16851,27129,1761.96234237347,1796.38682252922,1758.36343646929,"DENVER BASIN","COLORADO","WELD",40.519476262,-104.356308755,40.52238,-104.33853,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",10900.5833333333,23699.9166666667,36794.1666666667,1,12,2293.52385944982,2236.31505234493,2004.73170146271,712.658158333333,935.970608333333,12,300.694750387166,0.895259448129613,1.1,5153.40333333333,3196.59,1995.94333333333,5118.12333333333,3091,1831.91666666667,1137.93333333333,2900.01666666667,1377.51666666667,785.56,504.733333333333,1257.09666666667,340,223.466666666667,182.9,235.633333333333,112.566666666667,98.6333333333333,168.2,212.4,116.9,0,44.3,112.3
"05123367500000",4053,1031.253,1140.964,19078,31428,50224,3031.1499272198,3175.58502340094,3260.51136363636,"DENVER BASIN","COLORADO","WELD",40.139102013,-104.693216997,40.15175,-104.68795,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",15680.4736842105,29392.6315789474,48583.7368421053,3,19,3421.43052590983,3483.76411890013,3546.16045193153,883.110131578947,706.596073684211,19,709.452721608386,0.754587128419884,1.1,10612.7866666667,6717.39333333333,6037.28666666667,12615.5733333333,8074.46666666667,4861.86666666667,3972.16666666667,8673.03333333333,5840.67333333333,2655.98,2357.94666666667,4917.86,694.133333333333,662.9,555.8,445.8,429.9,397.266666666667,455.633333333333,425.2,441.833333333333,432.1,375.4,333.666666666667
"05123367720000",4038,918.4734,780.4861,9012,18966,29039,967.100229533282,1660.80081611834,1448.8427773344,"DENVER BASIN","COLORADO","WELD",40.511947647,-104.356408873,40.50993,-104.33842,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",11824,24230.3333333333,37482.4166666667,1,12,1855.43434170427,2130.17797872035,1893.9528658059,720.218966666667,939.552141666667,12,235.391723901241,0.94668472579376,1.1,4751.72333333333,3194.22,1928.02666666667,4986.66666666667,3072.85,1840.23333333333,1146.03333333333,2909.31666666667,1386.25,846.48,592.826666666667,1382.92666666667,252.8,181.333333333333,171,74,83.8333333333333,104.6,179.266666666667,70.8666666666667,39.0666666666667,166.466666666667,113.366666666667,72.1333333333333
"05123376510000",4194,1037.408,591.6555,28887,39375,56275,2630.11054570977,2616.99288256228,2558.45797345692,"DENVER BASIN","COLORADO","WELD",40.405479996,-104.34251003,40.39393,-104.33772,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","BONANZA CREEK",25348.9,44875.3,68398.4,6,10,1861.04057715865,1767.82484699563,1815.13272109675,587.87915,989.91761,8,912.295114520923,0.987634072997541,1.1,6862,3456.65666666667,2773.99333333333,5888.14333333333,4986.13333333333,2204.68333333333,1921.6,3835.16666666667,3001.58333333333,1302.82,830.723333333333,1866.85333333333,999.266666666667,569.533333333333,455.366666666667,426.833333333333,309.8,279.2,272.166666666667,220.933333333333,288,245.933333333333,235.933333333333,251.866666666667
"05123369810000",3983,942.4528,735.5377,6038,14185,27740,4312.6668035311,3623.67840130127,2832.53110525838,"DENVER BASIN","COLORADO","WELD",40.519374661,-104.356308155,40.52152,-104.33851,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",10989.6666666667,23922.0833333333,36743.25,1,12,2080.96515435335,2084.04075411392,1915.21772906362,714.418275,929.556225,12,486.779928634298,0.860877739029301,1.1,4938.88666666667,3174.29,1946.64333333333,5052.01,2849.71666666667,1797.4,1031.11666666667,2770.83333333333,1307.86333333333,762.876666666667,410.566666666667,1162.45666666667,700.233333333333,339.4,0,206.233333333333,336.933333333333,258.366666666667,386.066666666667,413.466666666667,289.766666666667,81.1666666666667,276.333333333333,291.433333333333
"05123364080000",9233,534.1156,830.2991,27143,38622,50456,3926.99318725833,4120.18429565729,4420.91883726928,"DENVER BASIN","COLORADO","WELD",40.188391024,-104.610912034,40.16162,-104.61085,"SIXTH PRINCIPAL MERIDIAN 1855","NIOBRARA","NOBLE",14352.6153846154,23791,34256.4615384615,3,13,4185.31136823753,4549.13075981825,4743.46783695016,722.998953846154,796.911184615385,13,1069.36488311044,0.461090169476807,1.1,13272.1466666667,6147.81333333333,4050.92,10076.1066666667,8067.8,3702.6,2361.38333333333,5942.4,4549.97333333333,1704.2,1010.28666666667,2629.82,1421.83333333333,1380.16666666667,1197.9,1118.2,731.733333333333,180.266666666667,540.3,641.433333333333,491.733333333333,561.366666666667,469.766666666667,678.7
"05123371110000",4133,482.3917,864.1911,31032,50420,74974,2461.04452054795,2618.41441606676,2853.49622905505,"DENVER BASIN","COLORADO","WELD",40.117481803,-104.720545349,40.12982,-104.72384,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",22009,39294.6153846154,60026.7692307692,3,13,2681.4364345779,2828.92056715224,3029.50789066874,891.436069230769,658.501715384615,12,955.870638596027,0.348404777875288,1.1,13664.48,9766.90333333333,8154.43666666667,17300.0666666667,11210.2333333333,7417.25,5442.98333333333,12314.35,9287.51,4411.04333333333,753.14,4574.16666666667,958.166666666667,945.333333333333,883.7,842.1,956.9,891.266666666667,845.366666666667,758.933333333333,763.666666666667,720.333333333333,664.133333333333,667.433333333333
"05123366920000",4150,537.1964,891.3675,26183,44801,74770,2862.01272223128,2990.99658491152,3826.17918161132,"DENVER BASIN","COLORADO","WELD",40.128904988,-104.742785423,40.14421,-104.74791,"SIXTH PRINCIPAL MERIDIAN 1855","CODELL","ANADARKO",25345.4,43325.1,64512.1,3,10,2587.63098733919,2690.41739716403,2870.17030364555,791.43737,564.77907,8,1088.2969748904,0.413526853842678,1.1,15034.6266666667,9869.86333333333,7883.29,16974.07,12150.8833333333,7905.88333333333,5901.13333333333,13286.65,9356.97,3950.73,2891.32333333333,6922.86333333333,1169.8,1078.13333333333,1059.03333333333,985.1,958.933333333333,902.266666666667,834.733333333333,842.8,811.033333333333,813.066666666667,750.266666666667,649.633333333333
